author,year,doi,measure,lat,lon,number,number_units,mass,mass_units,size_min,size_max,size_units,shape,area,notes,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,26.5,-50.4,1.5408527372991119,particle/m3,0.00030367086655418146,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.2746310545769556,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,25.85,-67.65,3.595323053697928,particle/m3,0.0007085653552930902,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.6408057940128964,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,25.95,-70.9,1.027235158199408,particle/m3,0.0002024472443694543,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.18308736971797038,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,22.54,113.59,3.7165589394415672,particle/m3,0.0007324584928980291,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.6624140492006754,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,22.24,113.67,9.539167944566689,particle/m3,0.0018799767984382751,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,1.700196059615067,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104616
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,22.02,114.48,2.353820661646326,particle/m3,0.0004638903788354185,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.4195288978270944,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,17.31,113.19,0.7557003176864521,particle/m3,0.000148933226889266,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.13469085667080402,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010462
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,14.33,112.48,2.8493618535718683,particle/m3,0.0005615515112218224,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.5078507710538511,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,11.22,111.94,0.421210013136711,particle/m3,8.301196252844332e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.07507359224274322,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,5.54,109.83,0.8671970858696991,particle/m3,0.00017090698167620687,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.15456327814682427,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104616
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,1.85,108.35,0.9910823838510847,particle/m3,0.00019532226477280782,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.17664374645351344,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,-2.88,107.14,0.22299353636649405,particle/m3,4.394750957388176e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.039744842952040525,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104616
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,-6.55,104.38,0.7928659070808678,particle/m3,0.00015625781181824623,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.14131499716281076,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,-8.37,98.72,0.09910823838510847,particle/m3,1.953222647728078e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.017664374645351345,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,-9.34,93.0,0.02477705959627712,particle/m3,4.883056619320195e-06,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.004416093661337836,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,-8.36,89.68,0.061942648990692795,particle/m3,1.2207641548300489e-05,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.01104023415334459,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,-4.19,88.21,0.9910823838510847,particle/m3,0.00019532226477280782,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.17664374645351344,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,0.19,87.46,2.22993536366494,particle/m3,0.0004394750957388176,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.3974484295204052,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104616
Wang,2020.0,https://doi.org/10.1016/j.jhazmat.2019.121846,concentration,2.73,87.28,1.486623575776627,particle/m3,0.00029298339715921174,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from section 3.2,1.8,0.26496561968027016,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
