idx_orig,Author,Year of publication,DOI,Dry deposition,Wet deposition,Bulk deposition,Air concentration,Diameter (um),Length (um),Length average,Shape,Start date,End date,lon (east),lat (north),height (m asl),parts/m2/day (dry),parts/m2/day (wet),parts/m2/day (bulk),parts/m3 (air),mg/m2/day (dry),mg/m2/day (wet),mg/m2/day (bulk),mg/m3 (air),Aspect Ratio,film L,film I,film S,area,geogr_region,edits,comments
697,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-02-05,2019-03-05,-114.217,39.0054,,13.0369394,,,,0.0001612303540343304,,,,,,,,land,NAM,adjusted location to match NADP station NV05,
698,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-03-05,2019-04-09,-114.217,39.0054,,26.11670622,,,,0.0003229903630649077,,,,,,,,land,NAM,adjusted location to match NADP station NV05,
699,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-04-09,2019-05-07,-114.217,39.0054,,7.703081232,,,,9.526549722173029e-05,,,,,,,,land,NAM,adjusted location to match NADP station NV05,
700,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-05-07,2019-06-04,-114.217,39.0054,,18.83784487,,,,0.0002329712752698609,,,,,,,,land,NAM,adjusted location to match NADP station NV05,
701,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-06-04,2019-07-02,-114.217,39.0054,,11.2,,,,0.0001385125687693617,,,,,,,,land,NAM,adjusted location to match NADP station NV05,
702,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-08-07,2018-09-04,-109.821,38.4584,,2.902286219,,,,3.58931356694293e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT09,
703,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-09-04,2018-10-09,-109.821,38.4584,,1.820377054,,,,2.251295552485206e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT09,
704,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-10-09,2018-11-06,-109.821,38.4584,,7.993487776,,,,9.885701118573679e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT09,
705,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-12-18,2019-02-05,-109.821,38.4584,,7.839840964,,,,9.695683130954544e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT09,
706,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-02-05,2019-03-26,-109.821,38.4584,,1.843301443,,,,2.279646588269653e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT09,
707,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-03-26,2019-05-07,-109.821,38.4584,,3.784737766,,,,4.680658482920315e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT09,
708,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-05-07,2019-06-18,-109.821,38.4584,,2.045124605,,,,2.529245200821215e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT09,
709,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-05-01,2018-06-05,-112.1728,37.6186,,0.0,,,,0.0,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
710,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-06-05,2018-09-14,-112.1728,37.6186,,0.0,,,,0.0,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
711,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-09-14,2018-10-02,-112.1728,37.6186,,4.403817676,,,,5.446286595488219e-05,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
712,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-10-02,2018-11-06,-112.1728,37.6186,,0.0,,,,0.0,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
713,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-11-06,2018-12-04,-112.1728,37.6186,,0.0,,,,0.0,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
714,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-12-04,2019-02-12,-112.1728,37.6186,,10.28639876,,,,0.0001272138853244265,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
715,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-02-12,2019-04-09,-112.1728,37.6186,,8.252735056,,,,0.0001020631724981716,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
716,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-04-09,2019-05-14,-112.1728,37.6186,,16.74461933,,,,0.0002070839496842328,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
717,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-05-14,2019-06-04,-112.1728,37.6186,,24.73982294,,,,0.0003059621809213019,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
718,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-06-04,2019-07-02,-112.1728,37.6186,,49.92315327,,,,0.0006174093036155588,,,,,,,,land,NAM,adjusted location to match NADP station UT99,
719,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-06-05,2018-08-07,-109.7875,42.929,,1.358102754,,,,1.67959197419004e-05,,,,,,,,land,NAM,adjusted location to match NADP station WY06,
720,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-08-07,2018-09-04,-109.7875,42.929,,0.0,,,,0.0,,,,,,,,land,NAM,adjusted location to match NADP station WY06,
721,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-10-09,2018-11-06,-109.7875,42.929,,6.204183801,,,,7.672834244587252e-05,,,,,,,,land,NAM,adjusted location to match NADP station WY06,
722,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-11-06,2018-12-04,-109.7875,42.929,,9.103641457,,,,0.0001125864967289575,,,,,,,,land,NAM,adjusted location to match NADP station WY06,
723,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2018-12-04,2019-02-05,-109.7875,42.929,,11.71247876,,,,0.0001448504928307311,,,,,,,,land,NAM,adjusted location to match NADP station WY06,
724,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-02-05,2019-04-14,-109.7875,42.929,,3.748558247,,,,4.63591457119237e-05,,,,,,,,land,NAM,adjusted location to match NADP station WY06,
725,Brahney,2020,https://doi.org/10.1126/science.aaz5819,o,,,,,,27.0,sphere,2019-06-14,2019-07-02,-109.7875,42.929,,21.39136905,,,,0.0002645512032686536,,,,,,,,land,NAM,adjusted location to match NADP station WY06,
726,Gaston,2020,https://doi.org/10.1177/0003702820920652,,,,o,15.4,"101-300, 301-500",616.0,fiber,2019-01-01,2019-03-31,-119.0333333333333,34.15,,,,,0.6,,,,8.260982896319999e-05,40.0,,,,coastal,NAM,adjusted parts and mg to use counts based on Nile red staining,
727,Gaston,2020,https://doi.org/10.1177/0003702820920652,,,,o,52.4,"76-100, 51-75",104.8,fragment,2019-01-01,2019-03-31,-119.0333333333333,34.15,,,,,5.6,,,,0.0015186937385625596,2.0,,,,coastal,NAM,adjusted parts and mg to use counts based on Nile red staining,
728,Prata,2020,https://doi.org/10.1016/j.marpolbul.2020.111522,,,,o,7.475,26-1928,299.0,fiber,2019-09-01,2019-09-30,-8.651,40.63,,,,,6.0,,,,9.447200910956248e-05,40.0,,,,coastal,EUR,,
729,Liu,2019,https://doi.org/10.1016/j.envint.2019.105127,,,,o,61.0,,122.0,fragment,2019-05-01,2019-06-30,121.4,31.0,,,,,0.0288,,,,1.232169082272e-05,2.0,,,,coastal,EAS,,
730,Liu,2019,https://doi.org/10.1016/j.envint.2019.105127,,,,o,10.725,,429.0,fiber,2019-05-01,2019-06-30,121.4,31.0,,,,,0.0258,,,,1.199858185492931e-06,40.0,,,,coastal,EAS,,
731,Liu,2019,https://doi.org/10.1016/j.envint.2019.105127,,,,o,,,36.6,sphere,2019-05-01,2019-06-30,121.4,31.0,,,,,0.005399999999999999,,,,1.663477321261296e-07,,,,,coastal,EAS,,
732,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,8-10000,282.842712474619,fiber,2017-01-04,2017-01-05,50.8343,28.9796,,,,,0.88,,,,1.172886503235501e-05,40.0,,,,coastal,WAS,,
733,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-02-09,2017-02-10,50.8343,28.9796,,,,,0.59,,,,7.86367087396529e-06,40.0,,,,coastal,WAS,,
734,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-02-27,2017-02-28,50.8343,28.9796,,,,,0.76,,,,1.012947434612478e-05,40.0,,,,coastal,WAS,,
735,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-03-05,2017-03-06,50.8343,28.9796,,,,,0.0,,,,0.0,40.0,,,,coastal,WAS,,
736,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-04-22,2017-04-23,50.8343,28.9796,,,,,1.3,,,,1.732673243416081e-05,40.0,,,,coastal,WAS,,
737,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-05-04,2017-05-05,50.8343,28.9796,,,,,1.1,,,,1.466108129044376e-05,40.0,,,,coastal,WAS,,
738,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-05-22,2017-05-23,50.8343,28.9796,,,,,1.2,,,,1.599390686230228e-05,40.0,,,,coastal,WAS,,
739,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-06-09,2017-06-10,50.8343,28.9796,,,,,0.0,,,,0.0,40.0,,,,coastal,WAS,,
740,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-06-15,2017-06-16,50.8343,28.9796,,,,,5.4,,,,7.197258088036029e-05,40.0,,,,coastal,WAS,,
741,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-06-27,2017-06-28,50.8343,28.9796,,,,,0.0,,,,0.0,40.0,,,,coastal,WAS,,
742,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-07-09,2017-07-10,50.8343,28.9796,,,,,3.8,,,,5.06473717306239e-05,40.0,,,,coastal,WAS,,
743,Akhbarizadeh,2021,https://doi.org/10.1016/j.envres.2020.110339,,,,o,7.071067811865476,,282.842712474619,fiber,2017-09-19,2017-09-20,50.8343,28.9796,,,,,0.88,,,,1.172886503235501e-05,40.0,,,,coastal,WAS,,
744,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,"<25, 25-100, >100",31.62277660168379,fiber,2017-08-06,2017-08-07,52.33,27.31,,,,,1.396425425876995,,,,2.601094219197411e-08,40.0,,,,coastal,WAS,,
745,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,,31.62277660168379,fiber,2017-08-07,2017-08-08,52.33,27.31,,,,,1.255493275663134,,,,2.338582670476422e-08,40.0,,,,coastal,WAS,,
746,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,,31.62277660168379,fiber,2017-08-08,2017-08-09,52.33,27.31,,,,,0.04178854993731718,,,,7.783871136715652e-10,40.0,,,,coastal,WAS,,
747,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,,31.62277660168379,fiber,2017-08-22,2017-08-23,52.33,27.31,,,,,1.306507055613626,,,,2.433605036633427e-08,40.0,,,,coastal,WAS,,
748,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,,31.62277660168379,fiber,2017-08-23,2017-08-24,52.33,27.31,,,,,1.51362990180345,,,,2.819408694963207e-08,40.0,,,,coastal,WAS,,
749,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,,31.62277660168379,fiber,2017-08-24,2017-08-25,52.33,27.31,,,,,1.630434782608695,,,,3.036978852743568e-08,40.0,,,,coastal,WAS,,
750,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,,31.62277660168379,fiber,2017-08-27,2017-08-28,52.33,27.31,,,,,0.7528935815830916,,,,1.402400089855651e-08,40.0,,,,coastal,WAS,,
751,Abbasi,2019,https://doi.org/10.1016/j.envpol.2018.10.039,,,,o,0.7905694150420948,,31.62277660168379,fiber,2017-07-31,2017-08-01,52.33,27.31,,,,,1.348389858887462,,,,2.511619311839665e-08,40.0,,,,coastal,WAS,,
752,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,"11-20, 21-30 (<40)",18.16590212458495,fragment,2019-10-01,2019-10-31,-0.348044,53.739996,,,,279.36,,,,0.0003945785379686324,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
753,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2019-11-01,2019-11-30,-0.348044,53.739996,,,,75.84,,,,0.0001071192594485291,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
754,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2019-12-01,2019-12-31,-0.348044,53.739996,,,,73.92,,,,0.0001044073794624904,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
755,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-01-01,2020-01-31,-0.348044,53.739996,,,,347.04,,,,0.0004901723074764968,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
756,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-02-01,2020-02-29,-0.348044,53.739996,,,,144.72,,,,0.0002044079539476678,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
757,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-03-01,2020-03-31,-0.348044,53.739996,,,,191.76,,,,0.0002708490136056162,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
758,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-04-01,2020-04-30,-0.348044,53.739996,,,,740.64,,,,0.001046107704614432,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
759,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-05-01,2020-05-31,-0.348044,53.739996,,,,1318.56,,,,0.001862383580412084,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
760,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-06-01,2020-06-30,-0.348044,53.739996,,,,1131.6,,,,0.001598314266771565,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
761,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-07-01,2020-07-31,-0.348044,53.739996,,,,4559.04,,,,0.006439359026848918,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
762,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-08-01,2020-08-31,-0.348044,53.739996,,,,220.08,,,,0.0003108492433996872,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
763,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-09-01,2020-09-30,-0.348044,53.739996,,,,18.96,,,,2.677981486213227e-05,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
764,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,9.082951062292475,,18.16590212458495,fragment,2020-10-01,2020-10-31,-0.348044,53.739996,,,,623.28,,,,0.0008803440404678163,,2.0,,,,coastal,EUR,"fixed author, year, and DOI",
765,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,21-30 (<50),25.09980079602227,fiber,2019-10-01,2019-10-31,-0.348044,53.739996,,,,104.76,,,,9.757636830032663e-07,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
766,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2019-11-01,2019-11-30,-0.348044,53.739996,,,,28.44,,,,2.648980445266599e-07,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
767,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2019-12-01,2019-12-31,-0.348044,53.739996,,,,27.72,,,,2.5819176491839e-07,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
768,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-01-01,2020-01-31,-0.348044,53.739996,,,,130.14,,,,1.212160039194779e-06,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
769,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-02-01,2020-02-29,-0.348044,53.739996,,,,54.27,,,,5.054858254733415e-07,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
770,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-03-01,2020-03-31,-0.348044,53.739996,,,,71.91,,,,6.697896758759534e-07,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
771,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-04-01,2020-04-30,-0.348044,53.739996,,,,277.74,,,,2.586947358890103e-06,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
772,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-05-01,2020-05-31,-0.348044,53.739996,,,,494.46,,,,4.605537520979334e-06,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
773,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-06-01,2020-06-30,-0.348044,53.739996,,,,424.35,,,,3.952513544124055e-06,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
774,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-07-01,2020-07-31,-0.348044,53.739996,,,,1709.64,,,,1.592406092983681e-05,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
775,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-08-01,2020-08-31,-0.348044,53.739996,,,,82.53,,,,7.68707300097934e-07,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
776,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-09-01,2020-09-30,-0.348044,53.739996,,,,7.109999999999999,,,,6.622451113166497e-08,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
777,Jenner,2022,https://doi.org/10.3390/atmos13020265,,,o,,0.6274950199005567,,25.09980079602227,fiber,2020-10-01,2020-10-31,-0.348044,53.739996,,,,233.73,,,,2.177026017834607e-06,,40.0,,,,coastal,EUR,"fixed author, year, and DOI",
778,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,4.048,various sizes (fibers/other),161.92,fiber,2019-10-15,2019-11-01,-46.66666666666666,-23.55,,,,56.0,,,,0.0001400321795824681,,40.0,,,,land,SAM,,
779,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,5.10425,,204.17,fiber,2019-11-01,2019-11-15,-46.66666666666666,-23.55,,,,169.0,,,,0.0008472290276068928,,40.0,,,,land,SAM,,
780,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,5.5335,,221.34,fiber,2019-11-15,2019-12-01,-46.66666666666666,-23.55,,,,203.0,,,,0.001296624104194036,,40.0,,,,land,SAM,,
781,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,5.59825,,223.93,fiber,2019-12-01,2019-12-15,-46.66666666666666,-23.55,,,,115.0,,,,0.0007606292404936072,,40.0,,,,land,SAM,,
782,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,3.51125,,140.45,fiber,2019-12-15,2020-01-01,-46.66666666666666,-23.55,,,,118.0,,,,0.0001925686447836776,,40.0,,,,land,SAM,,
783,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,3.4275,,137.1,fiber,2020-01-01,2020-01-15,-46.66666666666666,-23.55,,,,117.0,,,,0.0001775973831311269,,40.0,,,,land,SAM,,
784,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,5.922,,236.88,fiber,2020-01-15,2020-02-01,-46.66666666666666,-23.55,,,,119.0,,,,0.0009316879544640496,,40.0,,,,land,SAM,,
785,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,4.887,,195.48,fiber,2020-02-01,2020-02-15,-46.66666666666666,-23.55,,,,47.0,,,,0.0002067965004786479,,40.0,,,,land,SAM,,
786,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,5.60875,,224.35,fiber,2020-02-15,2020-02-29,-46.66666666666666,-23.55,,,,83.0,,,,0.0005520706385002987,,40.0,,,,land,SAM,,
787,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,4.3125,,172.5,fiber,2020-07-01,2020-07-15,-46.66666666666666,-23.55,,,,137.0,,,,0.0004142153619711915,,40.0,,,,land,SAM,,
788,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,3.43425,,137.37,fiber,2020-07-15,2020-08-01,-46.66666666666666,-23.55,,,,80.0,,,,0.0001221529663640437,,40.0,,,,land,SAM,,
789,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,3.84125,,153.65,fiber,2020-08-01,2020-08-15,-46.66666666666666,-23.55,,,,97.0,,,,0.00020725631117825,,40.0,,,,land,SAM,,
790,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,6.221,,248.84,fiber,2020-08-15,2020-09-01,-46.66666666666666,-23.55,,,,32.0,,,,0.0002904349604894713,,40.0,,,,land,SAM,,
791,Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,,,o,,4.4475,,177.9,fiber,2020-09-01,2020-09-15,-46.66666666666666,-23.55,,,,37.0,,,,0.0001227065948442627,,40.0,,,,land,SAM,,
